Author(s) ID	Year	Link
"57216730910;57216725943;55584797475;57216731429;57216164046;57216733932;57216732432;57216729972;57216733729;57216735334;57216345024;57216731477;57212362370;57216349735;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084401280&partnerID=40&md5=4a86962b07af2ecb00c931345f0010c3
"8513212000;57215891309;57215865887;57216127061;57216111976;57215699132;57215867408;57215866685;57215864429;57215866353;57216173529;57216559239;57216284295;57215866044;7202784409;7202019213;57196183416;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084392394&partnerID=40&md5=a923f892d45fa3c7ab89d1db391e704a
"23393946200;6507420450;7006869042;6602582875;57204398475;55937490100;55984464600;7003926604;7004175142;6507834220;16052252000;57200656901;6602981856;35452933600;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085538000&doi=10.33963%2fKP.15358&partnerID=40&md5=b607870da76ad3ee2ca18c5a6d2a2c7d
"23569277600;6602387831;7003833292;55360312800;6701854558;15057979700;7006019205;6701654701;7004816494;7004603479;7007083491;7004011260;7004262371;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085450567&doi=10.1186%2fs13052-020-00829-0&partnerID=40&md5=928b1a4d5007088a061bd80a0825717f
"57216935104;57216932439;57216932062;57216938202;57216936110;57216938532;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085369202&doi=10.1186%2fs13054-020-02952-0&partnerID=40&md5=98a938b763537b232c7c9738d205c3ff
"35103570600;57216951201;57216955842;57205598269;56729417600;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085519505&doi=10.1186%2fs13020-020-00326-w&partnerID=40&md5=58338c6c66607570e8ab56be64afe7d2
"57208576645;57201973901;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085511265&doi=10.1186%2fs40560-020-00453-4&partnerID=40&md5=8f684fbb1d753d300643a8c92c92cc29
"57209609656;57215650794;57216943762;57216940958;57214684864;55484322200;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085440780&doi=10.1186%2fs13054-020-02991-7&partnerID=40&md5=06dfebbf0faa3bd8892024d2d3dbf27a
"57200608527;57215778305;56254990300;57216505354;57214933480;57214754517;36658906600;57216706380;57216333930;57216708460;57204436393;57216711849;57216708548;57216036950;57216706284;57216229332;57216697588;57216667919;57216340035;57216333978;9846641800;7103233446;34975069600;26022302100;57196394775;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085424975&doi=10.1186%2fs13063-020-04352-9&partnerID=40&md5=5b4f534ca67b666959a99b8c6fe981b7
"57196745108;57217058197;57214142720;57217057395;55274134200;57217057743;57217057551;57198141555;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086004198&doi=10.3389%2ffneur.2020.00518&partnerID=40&md5=376dea4ed59cb949382c94331eff361d
"57193839639;57211078660;7101631149;9746928400;57211106265;6603909735;57216889806;57200112277;7402223142;57216888804;23036060500;6701716378;6602739217;55476992200;57216888926;6701528564;6507517230;54779926200;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085155002&partnerID=40&md5=b8a430ebdb27a5a7e0e9524b2cb36021
"7005604320;56974515200;14016669900;57217058875;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086007256&doi=10.3389%2ffmed.2020.00248&partnerID=40&md5=ca80c484f8ed820ca020a1c5d4476127
"57193755578;57004240900;57215779217;57192453994;57217070140;57217071669;57217067822;57004129100;57215223291;57216601754;57217071269;55155874000;57188570786;36550377400;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086036968&doi=10.3389%2ffcimb.2020.00284&partnerID=40&md5=ef65a33f59cbdd1a1ab04036f0e0c6d4
"57115572700;6701630559;57217070301;6603001904;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086029412&doi=10.3389%2ffpubh.2020.00222&partnerID=40&md5=1d822c00b38defa1b49aef63ebb127fd
	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086355641&doi=10.33321%2fcdi.2020.44.45&partnerID=40&md5=48af8ff330d871151e69abb8dc8cdc26
"35565096000;6604092355;35602428700;7202755371;6604086817;7103134641;7101736514;57216640667;7006250251;6701738504;7004608775;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086453171&doi=10.3389%2ffneur.2020.00516&partnerID=40&md5=17d152b6d7c7bbdb84820a7bda1c8946
"8044211400;55241781100;57201128529;57208177074;57217069923;57211314102;36699656800;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086019935&doi=10.3389%2ffsurg.2020.00033&partnerID=40&md5=3d9b3851b0f7d915d80754945ed28b5c
"57216179261;57216891208;57216889910;57216890469;57216890812;57216891074;57216890374;34874964500;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085156843&doi=10.15585%2fmmwr.mm6920e2&partnerID=40&md5=9bf7a633ac8b252006628f093b6493b8
"57189607099;57202576057;57048663900;57216888849;6507283800;24528511600;57216890793;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085155257&doi=10.15585%2fmmwr.mm6920e1&partnerID=40&md5=708791ca8d7111be40dafb753b010b41
"57192659033;55732366200;57216338589;57216947480;57216952686;57216946646;57216950217;35482160300;7003727831;14012680100;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085528406&doi=10.1136%2fbmj.m1966&partnerID=40&md5=2b148c50e0ea562a26ff1d41d7772cc4
"56909559300;57215820149;57215815610;36081539800;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081948208&doi=10.1016%2fj.bbrc.2020.03.047&partnerID=40&md5=d016d0a958ed16d1071c49bd89019294
"35080416400;57204592347;7003508167;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083887875&doi=10.1016%2fj.molcel.2020.04.022&partnerID=40&md5=bb6e424f3169b2bf3e642dd4dba58545
"57217026320;57217026180;8399222800;57196183416;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085855287&doi=10.3748%2fwjg.v26.i19.2286&partnerID=40&md5=c1e1f5db7b9eb6b5c8270c61f236df20
"57217027344;7003525554;57216508191;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085855273&doi=10.3748%2fwjg.v26.i19.2323&partnerID=40&md5=0a3d9432c1cae5cb072888332c0e13a9
"57216912672;57216774331;57216913690;57216582778;57216583810;57216774423;55361688500;55286584000;57216773547;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085266065&doi=10.1172%2fjci.insight.137662&partnerID=40&md5=1831d2c89cd8b8e21503e56d4abcac5c
"22938271000;9043151900;7003908811;57216049675;15046017100;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085528299&doi=10.1186%2fs12979-020-00183-z&partnerID=40&md5=4395fa85ca2502ec951f64562e649600
"57216774423;57216357449;57216764173;57212899779;50263572900;56666353600;55155874000;57216774331;57202917231;57189517119;57216772415;57216772610;57216773547;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084617630&doi=10.1172%2fjci.insight.137799&partnerID=40&md5=6c5e6efc1a0fb1cf141457c85765960c
"56800809000;57216990829;57195287965;24558795800;36056037900;55534012300;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085660853&doi=10.1039%2fd0ra03582c&partnerID=40&md5=2dc62ff260a5aaf2fc6113bcbbf7eefd
"56593200600;55671853300;57216850428;57216850741;7003512596;57216556466;24832873700;8336673900;6603463643;55188404800;8657504900;55112807000;7006611614;6701458396;57216849203;24723976400;57216926055;16507234200;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084963370&doi=10.1056%2fNEJMoa2004500&partnerID=40&md5=4e411afe0d68946135c637c5f38699d6
"15844651200;57216204055;56822819000;56682316400;55533800700;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082815886&doi=10.1016%2fj.knosys.2020.105812&partnerID=40&md5=c06dfe64af81874a9f802be7dc0d5599
"57201844152;57216650777;35763470400;16181243000;6701761809;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085263424&doi=10.3390%2fcells9051267&partnerID=40&md5=db1cbba6695809db6fbd3d5e46fdc8d2
"24343629400;57216773979;25651870500;25633100200;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085232433&doi=10.1021%2facschemneuro.0c00217&partnerID=40&md5=460ef0940d8624d51054bbce55315615
"57216144477;57217031934;57217030826;57217031502;57216349278;57217034904;8079348400;8968558600;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085874587&doi=10.3389%2ffpubh.2020.00198&partnerID=40&md5=03ab8be8c9bc9feb245e3c86fc94ffd9
"12446367900;56789969100;56249195500;6701521265;57212273730;23134685200;57216890048;7006249495;16244604000;7201403402;7005873547;25621881000;7003363137;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085155868&doi=10.1136%2fesmoopen-2020-000793&partnerID=40&md5=3f83e9efdf2cdb0f7c4e083a68eceea5
"7003339803;26027973500;24077390000;57216906200;57216906108;57216906296;7102478655;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085232904&doi=10.4081%2fmonaldi.2020.1372&partnerID=40&md5=d089b94e1857ead32340cd74be62b1ac
"6507916844;6507763793;57216817631;57216816173;57216817657;57216815552;57216816528;57216815756;35228114100;55612687400;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084786839&doi=10.4081%2fmonaldi.2020.1358&partnerID=40&md5=b5326edcf9c15ff67e6e5c94b15ed354
"57216850157;55515206400;57216849515;57216850019;57216602376;23969890200;57188952666;23479690100;57216849388;23987236100;57216850146;57216849692;57216850450;56377154000;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084963531&doi=10.1126%2fsciimmunol.abc6347&partnerID=40&md5=651faed29bd117a3b5b45f02109bc6bb
"57216832429;57216818962;57216321046;57216412963;57217034599;57216413464;57217029608;57217036277;57216829300;7006165812;7004956280;35429750700;57217033038;7007165683;57217036451;57216308502;6701317216;57217034775;57216500125;57216413541;56577263700;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085869046&doi=10.3389%2ffpubh.2020.00205&partnerID=40&md5=61685b8b83f7021fb5559fb5def7d00d
"57212181493;57216320369;57214114043;57216850992;57216849355;37060905100;56379172100;57216851074;57216350256;57216515162;57216850203;57216849260;7402516833;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084759230&doi=10.1073%2fpnas.2005615117&partnerID=40&md5=ff140a892248ae0eacce5d8ac92bdc48
"57202389292;8857481700;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084459472&doi=10.1016%2fj.immuni.2020.04.012&partnerID=40&md5=7940bd4c35f2c733bd66ecbe9a26a7ea
"57195262619;57217050383;56049893400;57217042962;57217046595;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085914508&doi=10.3389%2ffmed.2020.00241&partnerID=40&md5=40473eccce5159ee9b1cd6b3755a310c
"57216835251;57216834695;26642883400;25631998900;12806858100;57216833566;57216835924;57216836093;57210525995;57216836741;36855341600;57216836511;57201063067;57216836425;6603625902;57216834668;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084197728&doi=10.1212%2fWNL.0000000000009519&partnerID=40&md5=55d321349c93aa23ce871d4d1aa25037
"6602540593;57216500125;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083692859&doi=10.1001%2fjama.2020.6572&partnerID=40&md5=0fa2d8c05b27d1c72a4b3f6a1f428a5d
"57217036326;57195365603;23767455900;35984093800;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085871848&doi=10.3389%2ffpubh.2020.00209&partnerID=40&md5=7de6c60bf722d275045a5f33a13e4778
"41961439300;57214895254;55081929800;18634192800;36051370300;7006250365;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085870435&doi=10.3389%2ffimmu.2020.01091&partnerID=40&md5=66744b8542c1e989854e6ef844791914
"57202564356;57216430947;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083488868&doi=10.1016%2fj.immuni.2020.04.003&partnerID=40&md5=0262499ef290458cf6831094289050bb
"57216333716;57215124107;57213826446;57216094200;57216356821;57205375081;56060864400;57216341644;57216342335;7404513478;55728325000;7404815278;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083187947&doi=10.1001%2fjama.2020.6130&partnerID=40&md5=c076cd1bf113f8d0ed2a5a838788e3a1
"7005758453;57212568904;57216488866;6602797266;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085345402&doi=10.1136%2ftsaco-2020-000511&partnerID=40&md5=2dc637b141ed9197f0f41de1b1e26c2e
"35274059000;57216772069;57216773965;57216774034;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084617403&doi=10.24272%2fj.issn.2095-8137.2020.022&partnerID=40&md5=085479c01245784b12dad3f5ae7dd69a
"6602072759;6701779453;16552871200;57216774010;6602362044;56175177200;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084617247&doi=10.5603%2fCJ.a2020.0065&partnerID=40&md5=abc8e6849eea99356790159c1b15bf4c
"37022200400;35093646300;55780637000;35589556200;57215875481;36062099400;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084695452&doi=10.24272%2fj.issn.2095-8137.2020.031&partnerID=40&md5=eca272873b93d142659a18f4c7a5a8a8
"57193210891;57216370301;57204162289;28367693200;56332650700;6701553674;7202865596;23051382300;56909935700;6603684120;57216341854;22333937300;57210716397;7003976942;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083169232&doi=10.15252%2fembj.20105114&partnerID=40&md5=04de1fdac8afb2ff5af3f21d5a062a3b
"57216836478;28767703700;35601772800;7201540664;57216836208;55569193600;7801333983;6603191194;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084863833&doi=10.1186%2fs12967-020-02380-2&partnerID=40&md5=feab101ab893430c7aa01822b9e2eb05
"22978915300;55053599400;35071129000;56175177200;35587237800;15045821700;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083419362&doi=10.5603%2fCJ.a2020.0055&partnerID=40&md5=2f0d6a68dfd7d27ee67d43feff6f7216
"57202393899;57142399100;55515206400;7103192491;57215424103;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085904114&doi=10.4414%2fsmw.2020.20295&partnerID=40&md5=6a37a2d1f87969738981293c1e17a83b
"57216774453;57216835578;57216836233;57216834365;57216835535;57216825288;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084913318&doi=10.1186%2fs12887-020-02140-7&partnerID=40&md5=5957ed70f32067c9deef8f02f73ff8e0
"57209337257;57209721351;54684953400;9637272600;55663198300;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084786358&doi=10.1186%2fs13018-020-01702-w&partnerID=40&md5=a9f6eef3526c0fa8268e64bffde6b5dc
"36844383800;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083419355&doi=10.1080%2f10937404.2020.1752340&partnerID=40&md5=bcd4e4b1c2ee51bc2cb39f43fb3e4d8e
"57216373755;57216364542;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085539526&doi=10.4414%2fsmw.2020.20293&partnerID=40&md5=34694570a3d0f722384c646be5b51988
"18038015300;54414941300;35509574300;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083067553&doi=10.1093%2fjtm%2ftaaa030&partnerID=40&md5=d4537a2c643b292b41b9c63aa0241a34
"57216556630;57216557074;57216556478;57200042404;57216557113;57216557047;57216556644;57216557069;57216556609;57216355761;57216356096;57216556600;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083865587&doi=10.1093%2fjtm%2ftaaa053&partnerID=40&md5=759f3da1d05e0474ec95e7297e9e6dc0
"57188682464;56230606500;55958743500;6602763138;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084906571&doi=10.1136%2fesmoopen-2020-000804&partnerID=40&md5=06f229cc2884ee9645d318a3fc012abd
"18038015300;54414941300;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083273946&doi=10.1093%2fjtm%2ftaaa038&partnerID=40&md5=8aa9fa448164d58dee9958e0c739ed90
"57198718547;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082757405&doi=10.1093%2fjtm%2ftaaa041&partnerID=40&md5=ac04ab4ff5189812d8e3a71d174abda5
"57216405332;57205710529;42761499700;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082201442&doi=10.1093%2fjtm%2ftaaa039&partnerID=40&md5=7ce7aa1bf03496089bff14f31438eecb
"17342226500;49560919000;51461985000;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084869727&doi=10.1136%2frmdopen-2020-001295&partnerID=40&md5=01763e0caccc0865835a54db805b4967
"57189598114;57216841920;57216842294;57216844107;57216842883;57216844186;57216843817;57216842828;57216843153;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084942209&doi=10.2196%2f19087&partnerID=40&md5=ffe8c820b72dddb3ed6a669d9839665f
"57200608527;57215186283;57216708548;57214933480;57216505354;57216333930;57216705226;57216706380;36658906600;57216711849;57214754517;57216708460;57216036950;57216706284;57215369743;57216341934;57216340035;57216443714;57216710527;57216359222;57216704533;57216708439;57216710347;57216705386;57216708040;57216342048;57216338589;57216358889;57216711843;57216229332;57215778305;57215773217;57214399398;57209110414;57215053519;57216697588;57216710914;57216705063;57216709451;57216711315;57216710533;9846641800;7103233446;34975069600;26022302100;57196394775;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084368001&doi=10.1016%2fS0140-6736%2820%2931022-9&partnerID=40&md5=698fceb657864834a38812e088e80584
"6602647416;57216977223;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085625589&doi=10.3389%2ffped.2020.00276&partnerID=40&md5=d720c74d8a87fbc8e09402feaca43dc1
"55978053400;57216393039;57215048582;55237830600;56784646800;57195923692;57216398929;56784594400;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083393335&doi=10.14188%2fj.1671-8852.2020.0078&partnerID=40&md5=5dd64b22817cee14e9adea0c24d10f2d
"26531909500;6603929697;7003695783;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085510094&doi=10.3389%2ffimmu.2020.01049&partnerID=40&md5=0c6f0f70eb6a74a0f470df02e096cd35
"57216773723;57216772599;57197828611;56330303700;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084964650&doi=10.18632%2faging.103101&partnerID=40&md5=b37cd9c2d3e7e9958f5b4dc37d3e2b5f
"57216978240;35777727800;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085596732&doi=10.3389%2ffped.2020.00287&partnerID=40&md5=ff9d69f8543671f1c7fefa4d49f6db33
"55614688200;57118020600;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085492166&doi=10.3389%2ffimmu.2020.01102&partnerID=40&md5=154d31ae15b747817bb019e2e3657224
"57216393186;56447898200;57216396762;57216398760;57216391260;57216396937;57216396071;57216390207;55482621700;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083394099&doi=10.14188%2fj.1671-8852.2020.0079&partnerID=40&md5=06dc1a6612e65ac0546463c9683329a5
"57195727925;7401812026;36995297000;56979916800;7006893378;45260935100;57197965812;6507216397;23009332200;57216817207;57200522149;57190440969;57203557180;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084787476&doi=10.1186%2fs12992-020-00574-3&partnerID=40&md5=9f3303e510d1a6e04a203bef742b216d
"56739452100;55461189200;57216850737;57216523923;57200915942;57216801931;57216851004;57216849178;57216850372;57204450684;57216850854;57210061321;57216850204;57148602900;57216774419;57216772140;57216772545;55341410000;57195973918;57195975356;57214321732;57215846228;36063132300;57216532412;7004857189;57209560864;7101735895;55891591900;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084371035&doi=10.1126%2fscience.abb7498&partnerID=40&md5=512c85a6409673ce1cdd469a16af7d9a
"57216815947;57216817074;57216816545;57216817029;57216816944;57216817155;57216816588;57216815851;57216815630;57216817021;57216815832;6505556283;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084786253&doi=10.15585%2fmmwr.mm6919e6&partnerID=40&md5=a7d21322f4cf71bee9caccbadb1e22fd
"57216556985;57216944894;55110393200;57193453807;57216950939;57194411719;57216774300;6701561071;6603926312;7005707926;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085526689&doi=10.3389%2ffimmu.2020.01061&partnerID=40&md5=108d4ebec4a8a9e9f2bca1e353e6b632
"7402574751;6603084168;7102983156;7006072782;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085527592&doi=10.3389%2ffmed.2020.00226&partnerID=40&md5=6770c9f115beb5ed7e4bb6091dd6f0dc
	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085156063&doi=10.33321%2fcdi.2020.44.43&partnerID=40&md5=b69f373adcc577c3adbe7a12cfe94994
"57216390148;56926300800;57216393443;57216393334;16319384600;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083361354&doi=10.14188%2fj.1671-8852.2020.0061&partnerID=40&md5=b83b4fe53649e46624f511924464ea4b
	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084785343&doi=10.15585%2fmmwr.mm6919e5&partnerID=40&md5=f0f696dd80d4f6d546f95c65bb2f4d8d
"57204316742;57216982098;56567047800;57204601312;55150715300;57197707697;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085611896&doi=10.3389%2ffmed.2020.00242&partnerID=40&md5=0759a63176f24051e563bc7da164ad68
"57216795299;57216795240;57216795879;57216795418;55803954400;57216702138;57189501344;57216795545;57216796093;57216796289;57216179261;57216795147;57216795511;57216796050;57216796011;57216796002;57216795177;57193871380;57198564247;57216796245;57216795305;57216796016;57216795487;57209103804;57216796148;57216796216;57216795972;57216796079;57216795913;57216795141;57202234029;37008595400;57216796199;57216796219;57216795301;57015658800;57216701233;57216795920;57216795626;57204518504;57216795962;35603480200;56829294900;57216795969;57216795230;8774133200;57216796167;57216795081;57216795849;57216795888;57216126900;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084692230&doi=10.15585%2fmmwr.mm6919e1&partnerID=40&md5=c95bb6341b013cd720191115b2d7e1a5
"55873679300;55416776100;7103116830;36625486900;55122497200;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085743204&doi=10.3389%2ffpubh.2020.00185&partnerID=40&md5=bbb1a25584a67492d32f372b7a727479
"57216850733;57216850376;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084962989&doi=10.1590%2f1806-9282.66.2.116&partnerID=40&md5=ccc5b9ddeab77ea25a0edafb6fba4a1f
"57216287848;11840172500;57202548380;7401518185;7403883758;55965803400;7005970888;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084683781&doi=10.1074%2fjbc.RA120.013679&partnerID=40&md5=dc0038e0a3472fd2c7928a6555d1dc7d
"57216433634;57216432886;8075425800;57216435337;7102754775;49960962900;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083509190&doi=10.1016%2fj.cell.2020.04.011&partnerID=40&md5=4cbd41d6446d88b0e05ae509cc6ea038
"57204276866;57216435706;57192990939;36052670600;57189050633;57216439854;56010793100;6507718197;36054464000;7003649174;57189842521;7006932776;57192376287;56861871200;57212766827;57202997200;6602224342;35419243000;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083498362&doi=10.1016%2fj.cell.2020.04.004&partnerID=40&md5=074df5f3a670fd4281359082790316c2
"57200007041;36182977000;55742136300;55735004000;57215937224;57216561388;57216565612;57194460535;26635158200;7005113751;57216561408;6602524385;56481404400;7404750928;57210511486;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083892152&doi=10.1016%2fj.cell.2020.04.020&partnerID=40&md5=c3255693d83d4fbfcaf12fcf8b15653e
"57206182646;57205281563;57216710852;57216707703;57194165592;37079345400;57214222680;57193376729;57216707788;6603400839;57216707371;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084365446&doi=10.1016%2fj.cell.2020.04.013&partnerID=40&md5=3cc71f0ecb1d97cbbf03c635c0a5d533
"7004340556;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084785693&doi=10.12968%2fbjon.2020.29.9.533&partnerID=40&md5=fc3c8e44b4fd6eb829daaa5920173662
"8713994300;40361584300;55756443600;57057360300;44661448900;46062070700;8609324400;55001027500;22137021100;7003588461;36885636300;23025415900;6603565347;55354250700;13105294700;57126348400;56312888800;57216817331;34972074900;57211305323;7401892882;36197070400;57189085829;55629754700;15062415300;57193451813;26658115900;57193964383;7005610056;16548967800;7006328159;26643005900;15623195800;6701640134;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084787377&doi=10.1136%2fbmj.m1844&partnerID=40&md5=649ed86dcd6307e876ebdf90abc13fc8
"57203809499;57210865813;57216342428;55636392000;57192114687;57201086791;57216340193;57216338917;57203394416;57216342421;57216358927;35091634600;57216346553;57201361327;56066688300;7102658932;57216355444;57216275353;54786398300;55880823100;6603063774;57216346991;35448064800;7402897118;57205336044;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083156549&doi=10.1016%2fj.chom.2020.03.023&partnerID=40&md5=d9c8621358e3762d9121eec618025a70
"57216070889;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084251919&doi=10.1016%2fj.chom.2020.04.019&partnerID=40&md5=2aad18d51a1bad8180192ea2897e5103
"36661715600;57189268818;6507712340;7101933409;57192895928;55886384100;57216433303;57205467305;57202191107;7005046768;34873397100;7101907789;7403067550;57210852564;24281639500;7202160901;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083529350&doi=10.1016%2fj.chom.2020.04.004&partnerID=40&md5=c467c7c518db254ca122b831845c94f4
"57216872471;57216880052;57189998924;57216874006;55674309400;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085123618&doi=10.1186%2fs13037-020-00247-5&partnerID=40&md5=54e0ad9fd7f76923bfd4584219771538
"57216776488;57216777956;55319428800;57216778101;57216777550;57191996734;57216777886;57215953849;57216344524;57216777997;57216777612;6506643658;57202668057;56031657200;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084625747&doi=10.1126%2fsciimmunol.abc3582&partnerID=40&md5=11b160ac57aaafbe19978bfe7f6d7935
"7404370316;7005130484;7003612315;7404063820;6603865073;7006881867;7005122589;57204099837;57204087885;16135606900;35602600400;24467848700;35376932100;6603715062;6603492331;7005730211;7006163897;56209383100;57193730882;23489335200;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084627528&doi=10.1186%2fs40001-020-00414-5&partnerID=40&md5=50ceb52ccc1f4935b6aeb46b685ab90e
"55411388700;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084627688&partnerID=40&md5=a66b6409e2f1656855a376910c6df1f2
"36161579000;57188867853;8271017800;57216872611;57216880781;57216877853;18042570100;7003266481;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085099290&doi=10.1186%2fs13037-020-00248-4&partnerID=40&md5=6cc7a0463e6df8b5ca9504da25f82735
"57216815875;56243091300;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084787830&doi=10.1136%2fesmoopen-2020-000789&partnerID=40&md5=25ab4ea6a7907babe07b6c8a2f126a03
